"pattern";"theoretical_intensity";"sample_size";"my_kappa";"my_mu";"my_scale";"my_r";"expect_disp_ind";"nsim";"mean_random";"median_random";"var_random";"mean_syst";"median_syst";"var_syst";"mean_BAS";"median_BAS";"var_BAS";"prop_zero_random";"prop_zero_syst";"prop_zero_BAS";"mean_estim_vtextbook_random";"mean_estim_vtextbook_syst";"mean_estim_vtextbook_BAS";"mean_estim_v8_syst";"mean_estim_vw_syst";"mean_estim_vstr2_syst";"mean_estim_vnbh_BAS";"mean_estim_vZIP_syst";"mean_estim_vZIP_BAS";"biais_random";"biais_syst";"biais_BAS";"MSE_random";"MSE_syst";"MSE_BAS";"RMSE_random";"RMSE_syst";"RMSE_BAS";"var_ratio_syst";"var_ratio_BAS";"coverage_vtextbook_random";"coverage_vtextbook_syst";"coverage_vtextbook_BAS";"coverage_v8_syst";"coverage_vw_syst";"coverage_vstr2_syst";"coverage_vnbh_BAS";"coverage_vZIP_syst";"coverage_vZIP_BAS";"cluster_diam"
"int1_disp67";1;196;0,01;100;0,325000763;NA;67,03586786;600;0,975956632653061;0,910459183673469;0,336204755891744;0,973017857142857;0,895663265306122;0,338789122932571;0,976811224489796;0,915178571428572;0,32347126350242;0,976634778911565;0,976634353741497;0,976579931972789;0,333610400808637;0,330805432738282;0,331898732084468;0,310854148209791;0,303397165420058;0,329417611023344;0,246894921408199;0,229601546650887;0,230794746902388;-0,000263367346938804;-0,00320214285714286;0,000591224489795914;0,335968287339511;0,338809169392128;0,323334621545745;0,578315791483566;0,579489753888905;0,566652224434237;1,01216655067556;0,965137902996815;0,8335;0,837916666666667;0,841;0,82275;0,823083333333333;0,83225;0,816166666666667;0,801666666666667;0,80575;0,650001526
"int1_disp69";1;9;0,01;100;0,299609375;NA;69,02736499;600;0,996268518518519;0;7,67370763515324;1,03587962962963;0;8,09093670349073;1,0789537037037;0;8,53735663863642;0,976740740740741;0,976472222222222;0,975731481481481;7,70893353917181;8,04666146044239;8,46434256478909;7,85327713171906;7,87819514257111;8,06965636188622;6,2012951683873;6,97059871425329;7,32485922964786;-0,0243614814814815;0,0152496296296297;0,0583237037037037;7,67027668640329;8,08782197549794;8,53619446109465;2,75964955225094;2,8343629140246;2,90887430106885;1,08107032681474;1,12595882631161;0,177666666666667;0,17675;0,184166666666667;0,17425;0,17475;0,167916666666667;0,181916666666667;0,177333333333333;0,1845;0,59921875
"int1_disp69";1;25;0,01;100;0,299609375;NA;69,02736499;600;1,03518333333333;0,016;2,84069952654424;1,02216666666667;0,026;2,85408070651085;1,04319;0,014;2,98506214735671;0,976143333333333;0,976176666666667;0,976033333333333;2,8733889905;2,83701651625;2,93916466141667;2,77969182741151;2,76148081412604;2,81588513257161;2,15704078664786;2,51687854843308;2,57247064027324;0,0145533333333334;0,00153666666666666;0,02256;2,840939612;2,85183458733333;2,983704418;1,68184005288662;1,68220468520022;1,72139748505432;1,00477772213872;1,05471233438277;0,386166666666667;0,385166666666667;0,38075;0,38075;0,38;0,383083333333333;0,374416666666667;0,385416666666667;0,382166666666667;0,59921875
"int1_disp69";1;49;0,01;100;0,299609375;NA;69,02736499;600;0,995863945578232;0,547448979591837;1,40751502643237;1,00873299319728;0,573979591836735;1,39251578693213;1,02157993197279;0,552551020408163;1,46667892221452;0,976756802721088;0,976336734693877;0,976363945578231;1,40216754988243;1,42213826406098;1,45060701060929;1,36469652063406;1,35051697952148;1,40178146626605;1,06832418633937;1,18880661622364;1,19825535337699;-0,0247660544217687;-0,0118970068027211;0,000949931972789105;1,40711468920811;1,39147455047425;1,46625114370623;1,1830280173776;1,17686839071431;1,20569446534126;0,997191797055836;1,04282341629796;0,545666666666667;0,5575;0,552166666666667;0,548;0,547666666666667;0,551333333333333;0,537;0,555166666666667;0,549166666666667;0,59921875
"int1_disp69";1;100;0,01;100;0,299609375;NA;69,02736499;600;1,01961416666667;0,9025;0,69322976990818;1,02074;0,91175;0,665248255731775;1,02812333333333;0,907;0,712975525820812;0,976423333333333;0,976583333333333;0,976198333333333;0,707517070583333;0,707304291;0,7103455005;0,676175193575855;0,663244397392464;0,708290065458484;0,526004508220617;0,542850962875479;0,541129881051757;-0,00101583333333334;0,000109999999999989;0,00749333333333335;0,693309382833333;0,665486270833333;0,7130181555;0,830645917425572;0,810131991096091;0,841584548262024;0,955113001432235;1,03139391793197;0,727;0,73675;0,72475;0,730416666666667;0,72875;0,733333333333333;0,705416666666667;0,724333333333333;0,712916666666667;0,59921875
"int1_disp69";1;196;0,01;100;0,299609375;NA;69,02736499;600;1,02432568027211;0,950892857142857;0,358581752362967;1,00520280612245;0,948086734693878;0,332994890046365;1,02064200680272;0,953061224489796;0,355190347781902;0,976337159863946;0,976602891156463;0,976378401360544;0,35856208679303;0,34935432016637;0,35635072549018;0,331862448363327;0,324305889216477;0,348772124667923;0,265639148070084;0,245117417975846;0,249659431895268;0,00369568027210885;-0,015427193877551;1,20068027210848e-05;0,358615320063307;0,333752611283979;0,355448897673331;0,597816029264578;0,575923609165344;0,593650317161308;0,933677173478427;0,991734372168804;0,8425;0,836416666666667;0,838083333333333;0,8245;0,82475;0,829833333333333;0,813583333333333;0,805416666666667;0,802333333333333;0,59921875
"int1_disp70";1;9;0,01;100;0,292808533;NA;70,00075186;600;1,00991666666667;0;7,75821237899929;1,06682407407407;0;8,50553594983408;1,03687962962963;0;8,11204664323942;0,977314814814815;0,976324074074074;0,977435185185185;7,91028533832305;8,54225360596707;8,26461456010802;8,3828251926703;8,36538483606954;8,22529597464116;6,02453170311336;7,39204929174199;7,25265907363984;-0,00789833333333339;0,0490090740740739;0,0190646296296297;7,75503086958231;8,50721758213375;8,11087015641358;2,77007581600419;2,90291063010002;2,83674961161412;1,11993944022813;1,06920109879209;0,174333333333333;0,178666666666667;0,174833333333333;0,175916666666667;0,175666666666667;0,168416666666667;0,17275;0,17975;0,175416666666667;0,585617066
"int1_disp70";1;25;0,01;100;0,292808533;NA;70,00075186;600;1,00270333333333;0,002;2,78607860500835;1,02814333333333;0,006;2,85782049571508;1,01823333333333;0,002;2,81624849816361;0,976993333333333;0,97713;0,976783333333333;2,80319681075;2,89805096991667;2,86017386666667;2,82966105798461;2,79332391537648;2,85365856542949;2,1097729014399;2,55531294137013;2,53108817147077;-0,0151116666666667;0,0103283333333333;0,000418333333333333;2,78692563683333;2,85922736416667;2,81531370816667;1,66647039715127;1,6822972351139;1,67282512696129;1,03704350128298;1,01139513709935;0,376583333333333;0,37675;0,3805;0,372333333333333;0,371333333333333;0,376416666666667;0,376166666666667;0,37775;0,381416666666667;0,585617066
"int1_disp70";1;49;0,01;100;0,292808533;NA;70,00075186;600;1,0195731292517;0,55969387755102;1,43767867282854;1,02104761904762;0,566836734693878;1,45009708600826;1,0313537414966;0,582142857142857;1,47052687041223;0,976738095238095;0,976775510204082;0,976797619047619;1,45834212405682;1,44827159629798;1,47126947735535;1,39145727710538;1,36910107160061;1,43772281667122;1,08296045864085;1,21847214117326;1,24054462775741;0,00175812925170067;0,00323261904761906;0,0135387414965986;1,43686224490886;1,44973117563217;1,47000960766743;1,19717795443265;1,20126755054798;1,21039676113083;1,01128423128212;1,02941449005393;0,552333333333333;0,555416666666667;0,561;0,548583333333333;0,54575;0,547583333333333;0,549083333333333;0,554666666666667;0,560416666666667;0,585617066
"int1_disp70";1;100;0,01;100;0,292808533;NA;70,00075186;600;1,01405166666667;0,8895;0,704042615247635;1,00146333333333;0,8715;0,695833212409572;1,02561083333333;0,9125;0,682791981176962;0,976944166666667;0,9771975;0,976830833333333;0,704505859666667;0,693560702666667;0,71228244525;0,655228955893642;0,644778505742976;0,689573600485492;0,527275151174593;0,534677548664745;0,549320567061354;-0,00376333333333333;-0,0163516666666667;0,00779583333333332;0,704025187;0,695867656;0,682355903666667;0,837634425614164;0,828330128127025;0,823636881268566;0,982458465483811;0,972671336252747;0,7245;0,725583333333333;0,742916666666667;0,71175;0,711333333333333;0,722333333333333;0,724;0,711333333333333;0,732416666666667;0,585617066
"int1_disp70";1;196;0,01;100;0,292808533;NA;70,00075186;600;1,02219132653061;0,954464285714285;0,357867853482318;1,01963945578231;0,963265306122449;0,337814844888758;1,01769345238095;0,953188775510204;0,338232130489968;0,976969387755102;0,976893282312925;0,976962585034014;0,360366508976041;0,357656958193381;0,358295943986894;0,338599280188983;0,33034252822417;0,357063619023384;0,266856171855806;0,252885032318424;0,253577857833425;0,00437632653061226;0,00182445578231295;-0,000121547619047614;0,357875280260447;0,338006776671665;0,338536443067611;0,597208788405583;0,579027322834433;0,580443046781346;0,945365869826095;0,948204486476236;0,84475;0,848083333333333;0,844833333333333;0,835166666666667;0,837416666666667;0,8435;0,820333333333333;0,81475;0,812666666666667;0,585617066
"int1_disp72";1;9;0,01;100;0,270703125;NA;71,99618501;600;1,05268518518518;0;8,68296637399781;1,05258333333333;0;8,85863293932961;1,03958333333333;0;8,46389050852931;0,977740740740741;0,978259259259259;0,97787037037037;8,56409606995885;8,69867956820987;8,39562540216049;8,5027424667582;8,53790885604427;8,55214498001803;6,15428060408964;7,52123387157115;7,33269014955182;0,0225351851851852;0,0224333333333333;0,00943333333333323;8,68462421158848;8,85404671446913;8,47328607434568;2,93339830726783;2,96869340935288;2,88822877853802;1,05133906371261;1,00537465858288;0,172416666666667;0,164916666666667;0,169;0,16275;0,163416666666667;0,156833333333333;0,166916666666667;0,165166666666667;0,169833333333333;0,54140625
"int1_disp72";1;25;0,01;100;0,270703125;NA;71,99618501;600;1,08304666666667;0,006;3,25781486121313;1,01345;0,014;3,00792350740122;1,05561333333333;0,004;3,14975344062326;0,9774;0,978226666666667;0,97784;3,19426321666667;2,95660809908333;3,10780551375;2,87911210919184;2,84205245900165;2,97399719504352;2,28858778294782;2,6406273548788;2,76731612006488;0,0528966666666667;-0,0167;0,0254633333333333;3,25996543533333;3,00766681;3,14881557466667;1,79879355336966;1,72802338150831;1,76919932912429;0,936794673009258;0,978549155404156;0,374833333333333;0,3665;0,370333333333333;0,362916666666667;0,361083333333333;0,365166666666667;0,364;0,366666666666667;0,370833333333333;0,54140625
"int1_disp72";1;49;0,01;100;0,270703125;NA;71,99618501;600;1,02771768707483;0,553061224489796;1,48885990673057;1,03540986394558;0,536734693877551;1,56312369654686;1,03706292517007;0,535714285714286;1,57614675698565;0,977906462585034;0,977823129251701;0,977651360544218;1,52819618461839;1,53964765452763;1,53060131470134;1,49419058706817;1,46834440549162;1,53796451934924;1,12416936671514;1,30480830679496;1,29699012007367;-0,00243231292517009;0,00525986394557822;0,00691292517006799;1,48843192174594;1,56285864467389;1,57699596007719;1,21795612204318;1,24757179201665;1,25082415525757;1,05055830920241;1,05812855992943;0,539166666666667;0,537166666666667;0,54025;0,5305;0,529166666666667;0,532916666666667;0,529666666666667;0,534833333333333;0,538166666666667;0,54140625
"int1_disp72";1;100;0,01;100;0,270703125;NA;71,99618501;600;1,02639416666667;0,9105;0,73530901467724;1,03427;0,895;0,74915160670562;1,01695833333333;0,89375;0,757800918781302;0,978103333333333;0,977769166666667;0,978110833333333;0,74623672925;0,748610938666667;0,7353952975;0,718967337553536;0,704063638158022;0,752989314954549;0,543880551187212;0,580535842602087;0,573351601736475;-0,00375583333333335;0,00412000000000001;-0,0131916666666667;0,7350512725;0,749108385666667;0,758438685833334;0,855851443272529;0,863601154339802;0,867402099115761;1,03032938755889;1,0296480132881;0,712833333333333;0,710583333333333;0,702333333333333;0,702666666666667;0,700583333333333;0,714;0,6865;0,70075;0,691416666666667;0,54140625
"int1_disp72";1;196;0,01;100;0,270703125;NA;71,99618501;600;1,02315731292517;0,947448979591838;0,375128704372622;1,02165986394558;0,950765306122449;0,368266516591816;1,0359681122449;0,959948979591837;0,401032462631359;0,978082908163265;0,978163690476191;0,977832482993197;0,374358358216235;0,374409812773978;0,379825699690474;0,350990175141033;0,347710286340471;0,374326416899144;0,282776170163803;0,26917022871752;0,272419200925392;-0,00699268707482996;-0,0084901360544218;0,00581811224489795;0,375019289341039;0,368476786720603;0,40081000564848;0,611102912886525;0,604343116376362;0,630691603543423;0,986602715540048;1,07055185002697;0,8415;0,8375;0,831666666666667;0,822083333333333;0,824166666666667;0,832916666666667;0,806333333333333;0,810666666666667;0,798916666666667;0,54140625
"int1_disp74";1;9;0,01;100;0,250952148;NA;74,03955321;600;1,03863888888889;0;8,89488058114691;0,976212962962963;0;8,20080239528158;0,941212962962963;0;7,85609455574105;0,980101851851852;0,980268518518519;0,981157407407407;8,9322502865998;8,17646993909465;7,86412116219136;8,02940776531584;8,03910932826445;8,45433302582641;5,75304514016673;7,1603465788721;6,8985167887935;0,0605888888888889;-0,00183703703703707;-0,036837037037037;8,90336870312757;8,2013498035391;7,85592147617284;2,97457407304743;2,85727367278203;2,78754959028177;0,950365147468108;0,899724188847418;0,156833333333333;0,155416666666667;0,15;0,153833333333333;0,153833333333333;0,14825;0,149166666666667;0,155916666666667;0,15025;0,501904296
"int1_disp74";1;25;0,01;100;0,250952148;NA;74,03955321;600;0,999296666666667;0;3,0505438426266;0,949993333333333;0;2,78020031652755;0,999569999999999;0;2,99046036928214;0,980386666666667;0,981026666666667;0,980243333333333;3,05815754475;2,84255210925;3,0457491435;2,75431779479165;2,74071900223628;2,86680178000471;2,24270063331141;2,58193245324233;2,73288541332364;0,0212466666666667;-0,0280566666666666;0,02152;3,04855591066667;2,77797142266667;2,99069875733333;1,74136169993298;1,66270690600663;1,72214223766434;0,917427429981696;0,982114474378109;0,345916666666667;0,338583333333333;0,345416666666667;0,33375;0,333166666666667;0,337083333333333;0,340916666666667;0,33925;0,3465;0,501904296
"int1_disp74";1;49;0,01;100;0,250952148;NA;74,03955321;600;0,977287414965987;0,421938775510204;1,47775168984496;0,965816326530612;0,385204081632653;1,51720424885569;0,981778911564626;0,412755102040816;1,52429892525304;0,980447278911565;0,980753401360544;0,980270408163265;1,50405475624089;1,48769140476147;1,51918079056469;1,44401231316745;1,42089378047788;1,48285560403271;1,11669593124634;1,30217050721196;1,3151247095576;-0,000762585034013618;-0,0122336734693878;0,00372891156462587;1,47972744424684;1,51784208464668;1,52420706949327;1,21263426917448;1,22798816331671;1,2307180772054;1,03688151334576;1,03419902742823;0,5135;0,506833333333333;0,512833333333333;0,501333333333333;0,497833333333333;0,501583333333333;0,502333333333333;0,50725;0,511833333333333;0,501904296
"int1_disp74";1;100;0,01;100;0,250952148;NA;74,03955321;600;0,972534166666667;0,84725;0,734260767153589;0,9702125;0,85725;0,713530302768503;0,980481666666667;0,87975;0,713218255175292;0,980605833333333;0,980765;0,980676666666667;0,731097984916667;0,730121864416667;0,743576967;0,704324166212586;0,689947395526435;0,73086435517729;0,550097259045815;0,590907528197572;0,602750614337577;-0,00551583333333334;-0,00783749999999998;0,00243166666666666;0,7339934295;0,713646853166666;0,713359499166667;0,855267667443759;0,841014298715172;0,84163996985024;0,97763953463842;0,970068169477558;0,699583333333333;0,714666666666667;0,711416666666667;0,7075;0,7065;0,7145;0,695916666666667;0,7055;0,703916666666667;0,501904296
"int1_disp74";1;196;0,01;100;0,250952148;NA;74,03955321;600;0,981326105442178;0,9;0,379872608970635;0,969572278911564;0,892219387755102;0,371754271676474;0,982333333333333;0,908545918367347;0,358326012371491;0,98043324829932;0,980607993197279;0,980511479591837;0,373134245545299;0,367926623239889;0,373072725078413;0,346940369144973;0,336222717122449;0,369233578061923;0,278067441509653;0,274734682106455;0,279836455485916;0,00327610544217687;-0,00847772108843537;0,00428333333333333;0,380160471872484;0,37169883345967;0,358247948757115;0,614996987779143;0,606724892881263;0,59607402885221;0,977913440477352;0,944593782292526;0,827333333333333;0,82325;0,841916666666667;0,811166666666667;0,8075;0,82175;0,81925;0,800833333333333;0,818666666666667;0,501904296
"int1_disp8";1;9;0,01;100;1,95;NA;7,955611749;600;0,99462962962963;0,833333333333333;0,888641518442946;0,984027777777778;0,811111111111111;0,883109793757772;0,98937037037037;0,830555555555556;0,852288704768579;0,844064814814815;0,844962962962963;0,843398148148148;0,877443128909465;0,865867393904321;0,865463950745884;0,768382228359345;0,77810895818788;0,864973815447238;0,631999748936746;0,747801722329276;0,750345561843056;0,0191846296296296;0,0085827777777778;0,0139253703703704;0,888148721631687;0,882982270191358;0,852709415458848;0,939924214667257;0,935058410170213;0,920354945480065;0,997261898831592;0,962131127206469;0,6805;0,67125;0,685333333333333;0,648;0,653166666666667;0,653166666666667;0,662833333333333;0,675416666666667;0,690666666666667;3,9
"int1_disp8";1;25;0,01;100;1,95;NA;7,955611749;600;0,969129999999999;0,904;0,298262523984418;0,970393333333334;0,919;0,29312279443517;0,974756666666666;0,917;0,29780252754591;0,845666666666667;0,84522;0,845263333333333;0,30519094375;0,30437073275;0,30803082625;0,246432271532435;0,250009213224418;0,303091763150948;0,226558210803541;0,256046784083374;0,258526052285758;-0,00631499999999998;-0,00505166666666663;-0,000688333333333329;0,298168468166667;0,293005818166667;0,297747754166667;0,544825732478158;0,537806941122893;0,54355436348177;0,981254057795028;0,998129588076092;0,85825;0,856916666666667;0,854833333333333;0,81225;0,818416666666667;0,851416666666667;0,824333333333333;0,84775;0,846083333333333;3,9
"int1_disp8";1;49;0,01;100;1,95;NA;7,955611749;600;0,975807823129252;0,942857142857143;0,154560308934994;0,979472789115646;0,948469387755102;0,142448792784123;0,979256802721088;0,951530612244897;0,147415265029387;0,845714285714286;0,844908163265306;0,845059523809524;0,157046929289879;0,157882219068878;0,157610142638918;0,124120923991915;0,125989642237277;0,156946476466241;0,115616821908468;0,129262057582331;0,129258360619552;0,000362823129251687;0,00402778911564624;0,00381180272108844;0,154489955232056;0,142631982914966;0,147383439308135;0,392109758293735;0,374509969544344;0,381706858234152;0,915671199416251;0,956220381825751;0,899833333333333;0,914083333333333;0,908;0,863333333333333;0,87375;0,911583333333333;0,871166666666667;0,896333333333333;0,88975;3,9
"int1_disp8";1;100;0,01;100;1,95;NA;7,955611749;600;0,976843333333333;0,9585;0,0751045093210907;0,978049166666666;0,9695;0,0696577171257652;0,974665;0,962;0,0648638828881469;0,845265833333333;0,845455833333333;0,845595;0,0763236903333333;0,07680049975;0,0762834675;0,0592945455923013;0,0617420103177198;0,076598562303994;0,0562578512071323;0,0622105984585551;0,0618494517471964;0,00139833333333332;0,00260416666666666;-0,000780000000000003;0,075036822;0,0697375341666666;0,0648118743333333;0,273388317965141;0,258596656757445;0,252680505425959;0,92027353745602;0,864065402462866;0,925833333333333;0,92925;0,942166666666667;0,883;0,892666666666667;0,928333333333333;0,909083333333333;0,909416666666667;0,9215;3,9
"int1_disp8";1;196;0,01;100;1,95;NA;7,955611749;600;0,974023384353741;0,966581632653061;0,0385968804886354;0,975684523809524;0,97015306122449;0,031105809635871;0,974815476190476;0,966709183673469;0,0302474181322728;0,845626700680272;0,845623724489796;0,845496598639456;0,0385124930277048;0,038678358984531;0,0385835522939427;0,0291120872570751;0,0294878780200004;0,0384233980258366;0,0282897381282896;0,0310886605407262;0,0310213542296541;-0,00142161564625848;0,000239523809523816;-0,000629523809523817;0,0385726488475635;0,0310945559314175;0,0302197587253922;0,195963007126381;0,173023690438564;0,172696988648076;0,808463996701677;0,781418308872579;0,933666666666667;0,95925;0,96075;0,907333333333333;0,9065;0,958;0,932;0,941916666666667;0,94225;3,9
"int10_disp0.4";10;9;NA;NA;NA;0,17;0,392535414;600;9,99687037037037;9,99444444444444;0,435233156083184;9,99362962962963;9,99722222222222;0,437674502085094;10,003037037037;10;0,434113137808556;0;0;0;0,436699723199588;0,43205832808642;0,437146080375514;0,330533512214506;0,346957514662329;0,431429820715885;0,31902205755923;0,43205832808642;0,437146080375514;-0,00312962962962971;-0,00637037037037036;0,00303703703703713;0,435199588477366;0,437530864197531;0,433829218106996;0,659387852340789;0,661068247524087;0,658375643957038;1,00753093213363;0,999746859339381;0,913583333333333;0,913416666666667;0,915583333333333;0,82875;0,847916666666667;0,89925;0,864833333333333;0,913416666666667;0,915583333333333;NA
"int10_disp0.4";10;25;NA;NA;NA;0,17;0,392535414;600;10,00138;9,998;0,155625097829716;10,00219;9,998;0,157257495158598;9,99795;10;0,156534192320534;0;0;0;0,155983585916667;0,155994813333333;0,156450947916667;0,112952100593294;0,117320522092923;0,155462567282772;0,115117782157557;0,155994813333333;0,156450947916667;0,0013799999999999;0,00218999999999987;-0,00205000000000002;0,155531466666667;0,157244666666667;0,15665;0,394215801936147;0,396147263215804;0,395543733027446;1,01461895847312;1,00805811760898;0,938583333333333;0,9355;0,937083333333333;0,851583333333333;0,862416666666667;0,934083333333333;0,89175;0,9355;0,937083333333333;NA
"int10_disp0.4";10;49;NA;NA;NA;0,17;0,392535414;600;10,0027142857143;10,0030612244898;0,0794474676313918;10,0028129251701;9,99897959183673;0,0771903835978192;9,99764285714285;9,99795918367347;0,0783754730743103;0;0;0;0,0796413403859503;0,0795306873750521;0,0796573759488234;0,0575480701378996;0,0598541864716414;0,0795282263027383;0,0586842198047503;0,0795306873750521;0,0796573759488234;0,00271428571428576;0,00281292517006797;-0,00235714285714277;0,0794666111342496;0,0770864223240317;0,0782985561571568;0,281782470734303;0,277420371753702;0,279631007596166;0,974779206859365;0,988845020713171;0,946416666666667;0,947;0,944916666666667;0,862333333333333;0,877333333333333;0,944;0,9015;0,947;0,944916666666667;NA
"int10_disp0.4";10;100;NA;NA;NA;0,17;0,392535414;600;10,002635;10,00325;0,0392508847523651;9,99943166666667;10,0015;0,0378895742904841;9,99899666666667;9,998;0,0385117746521981;0;0;0;0,0387998741666667;0,0388257553333333;0,0388462383333333;0,028398932341961;0,0291818260697528;0,0388629938580085;0,0288038261768555;0,0388257553333333;0,0388462383333333;0,00263499999999989;-0,000568333333333462;-0,00100333333333325;0,03924425;0,0378811333333333;0,0385295;0,197992330715991;0,194219598582866;0,195992789066304;0,969586846004278;0,986210684512854;0,944416666666667;0,947083333333333;0,94875;0,883;0,88575;0,944;0,906083333333333;0,947083333333333;0,94875;NA
"int10_disp0.4";10;196;NA;NA;NA;0,17;0,392535414;600;10,001162414966;10,0025510204082;0,0195652987115599;9,99906547619047;9,99961734693878;0,0187832160077755;10,000949829932;10,0012755102041;0,0196147816209718;0;0;0;0,019574877293649;0,0195929482676289;0,0195957015277021;0,014199964212868;0,0147707213534525;0,0195599262052772;0,0146078291042635;0,0195929482676289;0,0195957015277021;0,00116241496598635;-0,000934523809523834;0,000949829931972793;0,0195744481466056;0,0187956363667916;0,0196255683395807;0,139846694404995;0,13687635890936;0,139815208803981;0,964102305214422;1,00684599717559;0,948583333333333;0,954;0,947666666666667;0,879583333333333;0,89275;0,953333333333333;0,906666666666667;0,954;0,947666666666667;NA
"int10_disp0.8";10;9;NA;NA;NA;0,09;0,783715086;600;9,99798148148148;9,98888888888889;0,87045391839623;10,0078703703704;10;0,881563136778032;9,99517592592593;9,96666666666667;0,889831864836456;0;9,25925925925925e-06;0;0,872415250668724;0,869021702674897;0,868964655298354;0,658361500047465;0,696287031929887;0,872088481538083;0,634228795076857;0,869059847587703;0,868964655298354;-0,00201851851851851;0,00787037037037033;-0,00482407407407406;0,870205761316873;0,88156378600823;0,889937242798354;0,932281212640547;0,938545828017817;0,942721191371853;1,01668264163999;1,02600949258399;0,914583333333333;0,912;0,909083333333333;0,821583333333333;0,841916666666667;0,894916666666667;0,85925;0,912;0,909083333333333;NA
"int10_disp0.8";10;25;NA;NA;NA;0,09;0,783715086;600;10,00275;9,999;0,313686148692265;10,00335;9,991;0,306088424040067;9,99799000000001;9,989;0,318728160934891;1,66666666666667e-05;6,66666666666667e-06;1,33333333333333e-05;0,312590010833333;0,312716028333333;0,311164660916667;0,226772226969647;0,236273523603611;0,312249993513356;0,229241597859423;0,312738283267954;0,311198724365985;0,00274999999999989;0,00334999999999992;-0,00200999999999992;0,313594;0,305962;0,319108133333333;0,559754283663613;0,552732037683701;0,564633995747729;0,977927544408057;1,01967180492006;0,937;0,938583333333333;0,935583333333333;0,853166666666667;0,8695;0,936083333333333;0,888833333333333;0,938583333333333;0,935583333333333;NA
"int10_disp0.8";10;49;NA;NA;NA;0,09;0,783715086;600;9,99788265306122;9,99642857142857;0,159387916472848;10,0004319727891;10,0005102040816;0,15329788622205;10,0026598639456;9,99897959183673;0,159852730162284;1,19047619047619e-05;8,50340136054423e-06;3,40136054421769e-06;0,158692202792673;0,158572444782556;0,158651245406428;0,117110998181458;0,120845301800561;0,158731765267629;0,116774142824596;0,15859440104737;0,158661730586038;-0,00211734693877528;0,000431972789115516;0,00265986394557806;0,159243960849646;0,153209426627794;0,159768915729557;0,398896979671102;0,391002672161885;0,399478312013689;0,964082622057645;1,00516759475931;0,943166666666667;0,947916666666667;0,946333333333333;0,871;0,8845;0,94625;0,89875;0,947916666666667;0,946333333333333;NA
"int10_disp0.8";10;100;NA;NA;NA;0,09;0,783715086;600;10,00143;10;0,0778731009738453;9,9978875;9,9915;0,0755002879660545;10,0013783333333;9,99875;0,0768274791597106;9,16666666666666e-06;9,16666666666669e-06;8,33333333333335e-06;0,0775979953333333;0,07721125125;0,0773642045;0,0576892105239604;0,0584049040276259;0,0771717558570713;0,0572284493824089;0,0772334255777222;0,0773856108594694;0,00143000000000014;-0,00211249999999996;0,00137833333333326;0,0778704666666667;0,0755257083333333;0,0768528833333333;0,278892738411121;0,273907565836919;0,276882514354733;0,976569180940206;0,99326703294861;0,94675;0,942166666666667;0,947416666666667;0,874333333333333;0,887333333333333;0,942083333333333;0,906;0,942166666666667;0,9475;NA
"int10_disp0.8";10;196;NA;NA;NA;0,09;0,783715086;600;10,0023239795918;10,0026785714286;0,0386315215824328;10,0023830782313;10,0075255102041;0,0378069476165735;9,9989068877551;9,99885204081632;0,037366004341628;9,35374149659865e-06;8,50340136054421e-06;9,35374149659866e-06;0,0391205748816198;0,0391160635019196;0,0391535838031029;0,0290966176019857;0,0299606223098387;0,0391289378195487;0,0291580629535036;0,0391378261359005;0,0391785961882964;0,00232397959183696;0,00238307823129267;-0,00109311224489792;0,0386644280161044;0,0378138601103707;0,0373715400701097;0,196517498004072;0,193876613849401;0,193152233782632;0,97982797810484;0,971934164217018;0,949916666666667;0,954416666666667;0,954083333333333;0,88375;0,894333333333333;0,954416666666667;0,916083333333333;0,9545;0,954083333333333;NA
"int10_disp10";10;9;0,031622777;316,227766;3,15625;NA;9,989941038;600;10,03625;9,81388888888889;11,3335059444067;10,0348240740741;9,80833333333333;10,3520388593472;10,0609351851852;9,86666666666667;10,8970956927527;0,284416666666667;0,286259259259259;0,282148148148148;11,2194489555556;11,4215418566615;11,3277189659208;8,85676058439276;9,14793753247463;11,3741797358854;8,27581243045071;5,86262776222396;5,76104758898895;0,00216999999999993;0,000744074074074079;0,0268551851851851;11,3288871691111;10,3588969139671;10,8872015991523;3,36199690696181;3,20613526035217;3,29235021349201;0,913930669265474;0,965400417465715;0,89125;0,908833333333333;0,900833333333333;0,833916666666667;0,845666666666667;0,89475;0,85625;0,817083333333333;0,80525;6,3125
"int10_disp10";10;25;0,031622777;316,227766;3,15625;NA;9,989941038;600;10,0095066666667;9,925;4,04311286633278;10,05105;9,99;4,10237150873678;10,0381266666667;10,025;3,66300381658319;0,285276666666667;0,282833333333333;0,284633333333333;4,03627459025;4,05294781383333;4,08582694333333;2,92422848208719;3,06507792036158;4,07817558845516;3,00546434964555;1,95847720954416;1,97773206855308;-0,0245733333333334;0,0169699999999999;0,00404666666666666;4,04327004666667;4,10038864666667;3,66258350733333;2,00780670912721;1,99564950360186;1,9033094454735;1,0158770508032;0,903673027151677;0,92625;0,927916666666667;0,940583333333333;0,843;0,855166666666667;0,928;0,9005;0,807916666666667;0,831833333333333;6,3125
