"pattern";"theoretical_intensity";"my_kappa";"my_mu";"my_scale";"expect_disp_ind"
"int12_disp65";12;0,034641016;346,4101615;1,099609375;65,00029561
"int12_disp66";12;0,034641016;346,4101615;1,090625;66,02112855
"int12_disp67";12;0,034641016;346,4101615;1,078125;66,97987956
"int12_disp68";12;0,034641016;346,4101615;1,06875;67,98882664
"int12_disp69";12;0,034641016;346,4101615;1,06015625;69,02413004
"int12_disp70";12;0,034641016;346,4101615;1,0484375;70,03376604
"int12_disp71";12;0,034641016;346,4101615;1,03984375;70,96246498
"int12_disp72";12;0,034641016;346,4101615;1,030126953;72,00272912
"int12_disp73";12;0,034641016;346,4101615;1,021875;73,04276765
"int12_disp74";12;0,034641016;346,4101615;1,01171875;74,0333847
"int12_disp75";12;0,034641016;346,4101615;1,003515625;74,96065243
"int13_disp2";13;0,036055513;360,5551275;10,5;1,966151464
"int13_disp3";13;0,036055513;360,5551275;7,25;3,036929301
"int13_disp4";13;0,036055513;360,5551275;6;4,026752904
"int13_disp5";13;0,036055513;360,5551275;5,1875;4,957827891
"int13_disp6";13;0,036055513;360,5551275;4,59375;6,015473647
"int13_disp7";13;0,036055513;360,5551275;4,1875;6,991896487
"int13_disp8";13;0,036055513;360,5551275;3,875;7,969461838
"int13_disp9";13;0,036055513;360,5551275;3,5;8,983787683
"int13_disp10";13;0,036055513;360,5551275;3,390625;9,951578233
"int13_disp11";13;0,036055513;360,5551275;3,203125;10,9929332
"int13_disp12";13;0,036055513;360,5551275;3,0390625;12,02955663
"int13_disp13";13;0,036055513;360,5551275;2,90625;13,03656157
"int13_disp14";13;0,036055513;360,5551275;2,7890625;13,97036967
"int13_disp15";13;0,036055513;360,5551275;2,671875;15,04490292
"int13_disp16";13;0,036055513;360,5551275;2,578125;15,99667045
"int13_disp17";13;0,036055513;360,5551275;2,4921875;17,01403423
"int13_disp18";13;0,036055513;360,5551275;2,4140625;18,02221437
"int13_disp19";13;0,036055513;360,5551275;2,3359375;19,01393047
"int13_disp20";13;0,036055513;360,5551275;2,2734375;19,97832413
"int13_disp21";13;0,036055513;360,5551275;2,2109375;20,99955454
"int13_disp22";13;0,036055513;360,5551275;2,1484375;22,0349656
"int13_disp23";13;0,036055513;360,5551275;2,08984375;23,02568379
"int13_disp24";13;0,036055513;360,5551275;2,046875;23,9540672
"int13_disp25";13;0,036055513;360,5551275;1,993359375;25,02157565
"int13_disp26";13;0,036055513;360,5551275;1,95;26,04787905
"int13_disp27";13;0,036055513;360,5551275;1,9125;26,98641073
"int13_disp28";13;0,036055513;360,5551275;1,871875;27,95158803
"int13_disp29";13;0,036055513;360,5551275;1,83125;29,04340578
"int13_disp30";13;0,036055513;360,5551275;1,79375;29,97949967
"int13_disp31";13;0,036055513;360,5551275;1,7609375;31,01240983
"int13_disp32";13;0,036055513;360,5551275;1,7328125;31,95764931
"int13_disp33";13;0,036055513;360,5551275;1,696875;32,98002394
"int13_disp34";13;0,036055513;360,5551275;1,66875;33,99916902
"int13_disp35";13;0,036055513;360,5551275;1,64375;34,98806741
"int13_disp36";13;0,036055513;360,5551275;1,6125;36,02014967
"int13_disp37";13;0,036055513;360,5551275;1,5890625;37,03657318
"int13_disp38";13;0,036055513;360,5551275;1,5625;38,0282073
"int13_disp39";13;0,036055513;360,5551275;1,5375;39,01723701
"int13_disp40";13;0,036055513;360,5551275;1,51875;40,03168234
"int13_disp41";13;0,036055513;360,5551275;1,49375;41,01482074
"int13_disp42";13;0,036055513;360,5551275;1,475;41,97135722
"int13_disp43";13;0,036055513;360,5551275;1,451953125;43,04907306
"int13_disp44";13;0,036055513;360,5551275;1,43359375;43,96913607
"int13_disp45";13;0,036055513;360,5551275;1,4140625;45,01753083
"int13_disp46";13;0,036055513;360,5551275;1,396875;45,98252141
"int13_disp47";13;0,036055513;360,5551275;1,378125;46,98941148
"int13_disp48";13;0,036055513;360,5551275;1,3625;47,99980217
"int13_disp49";13;0,036055513;360,5551275;1,343869019;49,0473367
"int13_disp50";13;0,036055513;360,5551275;1,327734375;50,04352408
"int13_disp51";13;0,036055513;360,5551275;1,309179688;51,00586367
"int13_disp52";13;0,036055513;360,5551275;1,29375;52,01381249
"int13_disp53";13;0,036055513;360,5551275;1,280078125;52,97748676
"int13_disp54";13;0,036055513;360,5551275;1,2671875;53,95554453
"int13_disp55";13;0,036055513;360,5551275;1,253125;55,00243803
"int13_disp56";13;0,036055513;360,5551275;1,2390625;55,97590492
"int13_disp57";13;0,036055513;360,5551275;1,224609375;57,01714273
"int13_disp58";13;0,036055513;360,5551275;1,211962891;58,04875311
"int13_disp59";13;0,036055513;360,5551275;1,1984375;59,04987377
"int13_disp60";13;0,036055513;360,5551275;1,186328125;60,04611823
"int13_disp61";13;0,036055513;360,5551275;1,175;61,0030109
"int13_disp62";13;0,036055513;360,5551275;1,1625;61,97487624
"int13_disp63";13;0,036055513;360,5551275;1,15;63,01470212
"int13_disp64";13;0,036055513;360,5551275;1,140625;64,04714178
"int13_disp65";13;0,036055513;360,5551275;1,1296875;64,96725003
"int13_disp66";13;0,036055513;360,5551275;1,1171875;65,98563383
"int13_disp67";13;0,036055513;360,5551275;1,10625;67,00745077
"int13_disp68";13;0,036055513;360,5551275;1,09609375;67,98449084
"int13_disp69";13;0,036055513;360,5551275;1,08828125;69,00659236
"int13_disp70";13;0,036055513;360,5551275;1,0765625;69,95468246
"int13_disp71";13;0,036055513;360,5551275;1,0671875;71,03764166
"int13_disp72";13;0,036055513;360,5551275;1,055810547;72,03177148
"int13_disp73";13;0,036055513;360,5551275;1,04765625;73,04960848
"int13_disp74";13;0,036055513;360,5551275;1,0375;74,01708893
"int13_disp75";13;0,036055513;360,5551275;1,0265625;74,99437866
"int14_disp2";14;0,037416574;374,1657387;10;2,033977331
"int14_disp3";14;0,037416574;374,1657387;7,5;2,99404508
"int14_disp4";14;0,037416574;374,1657387;6,0625;4,012002872
"int14_disp5";14;0,037416574;374,1657387;5,25;5,007909342
"int14_disp6";14;0,037416574;374,1657387;4,6875;5,981018255
"int14_disp7";14;0,037416574;374,1657387;4,28125;6,968145194
"int14_disp8";14;0,037416574;374,1657387;3,9375;8,027505131
"int14_disp9";14;0,037416574;374,1657387;3,671875;9,00537681
"int14_disp10";14;0,037416574;374,1657387;3,453125;10,03503121
"int14_disp11";14;0,037416574;374,1657387;3,2734375;10,95163336
"int14_disp12";14;0,037416574;374,1657387;3,109375;12,02991549
"int14_disp13";14;0,037416574;374,1657387;2,96875;12,9925934
"int14_disp14";14;0,037416574;374,1657387;2,84765625;13,97252387
"int14_disp15";14;0,037416574;374,1657387;2,7265625;15,02566952
"int14_disp16";14;0,037416574;374,1657387;2,6328125;15,99752415
"int14_disp17";14;0,037416574;374,1657387;2,546875;16,9635201
"int14_disp18";14;0,037416574;374,1657387;2,4609375;17,97531985
"int14_disp19";14;0,037416574;374,1657387;2,38671875;18,97288766
"int14_disp20";14;0,037416574;374,1657387;2,3125;19,98171908
"int14_disp21";14;0,037416574;374,1657387;2,25;20,99192203
"int14_disp22";14;0,037416574;374,1657387;2,1953125;21,9811886
"int14_disp23";14;0,037416574;374,1657387;2,13671875;22,99495669
"int14_disp24";14;0,037416574;374,1657387;2,0859375;23,9694626
"int14_disp25";14;0,037416574;374,1657387;2,03515625;25,04638213
"int14_disp26";14;0,037416574;374,1657387;2,000000001;25,95626568
"int14_disp27";14;0,037416574;374,1657387;1,94765625;27,03406239
"int14_disp28";14;0,037416574;374,1657387;1,9125;27,99834192
"int14_disp29";14;0,037416574;374,1657387;1,871875;28,96498919
"int14_disp30";14;0,037416574;374,1657387;1,834375;30,03741553
"int14_disp31";14;0,037416574;374,1657387;1,80078125;31,04589707
"int14_disp32";14;0,037416574;374,1657387;1,76875;32,04931746
"int14_disp33";14;0,037416574;374,1657387;1,7375;32,96931529
"int14_disp34";14;0,037416574;374,1657387;1,70625;33,99684438
"int14_disp35";14;0,037416574;374,1657387;1,678125;34,97944805
"int14_disp36";14;0,037416574;374,1657387;1,646875;35,98022834
"int14_disp37";14;0,037416574;374,1657387;1,6203125;36,99318389
"int14_disp38";14;0,037416574;374,1657387;1,6;38,00686834
"int14_disp39";14;0,037416574;374,1657387;1,5734375;38,9708873
"int14_disp40";14;0,037416574;374,1657387;1,55;40,03804122
"int14_disp41";14;0,037416574;374,1657387;1,528125;40,98439998
"int14_disp42";14;0,037416574;374,1657387;1,50625;42,0078156
"int14_disp43";14;0,037416574;374,1657387;1,4859375;43,02368889
"int14_disp44";14;0,037416574;374,1657387;1,46484375;44,03426455
"int14_disp45";14;0,037416574;374,1657387;1,445117188;44,99866804
"int14_disp46";14;0,037416574;374,1657387;1,4265625;46,00848912
"int14_disp47";14;0,037416574;374,1657387;1,41015625;46,98786741
"int14_disp48";14;0,037416574;374,1657387;1,3890625;47,98958745
"int14_disp49";14;0,037416574;374,1657387;1,3734375;48,96018308
"int14_disp50";14;0,037416574;374,1657387;1,3578125;49,96862116
"int14_disp51";14;0,037416574;374,1657387;1,34140625;50,9956016
"int14_disp52";14;0,037416574;374,1657387;1,321875;51,99786011
"int14_disp53";14;0,037416574;374,1657387;1,311328125;52,97263331
"int14_disp54";14;0,037416574;374,1657387;1,29440918;54,02284959
"int14_disp55";14;0,037416574;374,1657387;1,28125;55,04831552
"int14_disp56";14;0,037416574;374,1657387;1,265332031;56,00161463
"int14_disp57";14;0,037416574;374,1657387;1,25;57,03863606
"int14_disp58";14;0,037416574;374,1657387;1,2375;57,98626132
"int14_disp59";14;0,037416574;374,1657387;1,228125;58,96021192
"int14_disp60";14;0,037416574;374,1657387;1,21328125;59,96356334
"int14_disp61";14;0,037416574;374,1657387;1,2;60,98458597
"int14_disp62";14;0,037416574;374,1657387;1,189453125;61,95395402
"int14_disp63";14;0,037416574;374,1657387;1,176953125;62,97173165
"int14_disp64";14;0,037416574;374,1657387;1,165625;64,04826579
"int14_disp65";14;0,037416574;374,1657387;1,1546875;64,9563554
"int14_disp66";14;0,037416574;374,1657387;1,143121338;65,97307268
"int14_disp67";14;0,037416574;374,1657387;1,13359375;66,96304947
"int14_disp68";14;0,037416574;374,1657387;1,122265625;67,95946237
"int14_disp69";14;0,037416574;374,1657387;1,112109375;68,95850888
"int14_disp70";14;0,037416574;374,1657387;1,099999523;69,98023603
"int14_disp71";14;0,037416574;374,1657387;1,09140625;71,04392216
"int14_disp72";14;0,037416574;374,1657387;1,0828125;72,01668984
"int14_disp73";14;0,037416574;374,1657387;1,07253418;72,97357459
"int14_disp74";14;0,037416574;374,1657387;1,06328125;73,95639715
"int14_disp75";14;0,037416574;374,1657387;1,0546875;74,97959972
"int15_disp2";15;0,038729833;387,2983346;10,75;1,989521802
"int15_disp3";15;0,038729833;387,2983346;7,625;2,963545063
"int15_disp4";15;0,038729833;387,2983346;6,25;3,971799995
"int15_disp5";15;0,038729833;387,2983346;5,375;4,973652368
"int15_disp6";15;0,038729833;387,2983346;4,75;6,042378995
"int15_disp7";15;0,038729833;387,2983346;4,34375;6,96709607
"int15_disp8";15;0,038729833;387,2983346;4;7,957216472
"int15_disp9";15;0,038729833;387,2983346;3,75;8,982138231
"int15_disp10";15;0,038729833;387,2983346;3,515625;10,04421785
"int15_disp11";15;0,038729833;387,2983346;3,328125;10,98786839
"int15_disp12";15;0,038729833;387,2983346;3,15625;12,02602572
"int15_disp13";15;0,038729833;387,2983346;3,03125;12,95826448
"int15_disp14";15;0,038729833;387,2983346;2,90625;13,98584323
"int15_disp15";15;0,038729833;387,2983346;2,78125;15,03117773
"int15_disp16";15;0,038729833;387,2983346;2,6796875;15,96140956
"int15_disp17";15;0,038729833;387,2983346;2,59375;17,00420552
"int15_disp18";15;0,038729833;387,2983346;2,5;17,97816706
"int15_disp19";15;0,038729833;387,2983346;2,4296875;18,98390366
"int15_disp20";15;0,038729833;387,2983346;2,360351563;19,98239252
"int15_disp21";15;0,038729833;387,2983346;2,296875;21,00906117
"int15_disp22";15;0,038729833;387,2983346;2,234375;21,96177037
"int15_disp23";15;0,038729833;387,2983346;2,180419922;22,98716715
"int15_disp24";15;0,038729833;387,2983346;2,12890625;23,98711887
"int15_disp25";15;0,038729833;387,2983346;2,076171875;24,95065902
"int15_disp26";15;0,038729833;387,2983346;2,02734375;25,97801754
"int15_disp27";15;0,038729833;387,2983346;1,9875;26,95744206
"int15_disp28";15;0,038729833;387,2983346;1,946875;28,03327756
"int15_disp29";15;0,038729833;387,2983346;1,90625;29,01175613
"int15_disp30";15;0,038729833;387,2983346;1,86875;29,9836704
"int15_disp31";15;0,038729833;387,2983346;1,8359375;31,03955526
"int15_disp32";15;0,038729833;387,2983346;1,803125;31,99094832
"int15_disp33";15;0,038729833;387,2983346;1,771875;32,98858167
"int15_disp34";15;0,038729833;387,2983346;1,7375;33,97859215
"int15_disp35";15;0,038729833;387,2983346;1,712890625;34,98059131
"int15_disp36";15;0,038729833;387,2983346;1,68125;35,99901275
"int15_disp37";15;0,038729833;387,2983346;1,653125;37,04093535
"int15_disp38";15;0,038729833;387,2983346;1,62890625;38,03407119
"int15_disp39";15;0,038729833;387,2983346;1,6;38,99344116
"int15_disp40";15;0,038729833;387,2983346;1,584375;39,99539709
"int15_disp41";15;0,038729833;387,2983346;1,559375;40,98657145
"int15_disp42";15;0,038729833;387,2983346;1,5375;41,95418388
"int15_disp43";15;0,038729833;387,2983346;1,516015625;42,96678236
"int15_disp44";15;0,038729833;387,2983346;1,49375;44,04941485
"int15_disp45";15;0,038729833;387,2983346;1,475;45,00159824
"int15_disp46";15;0,038729833;387,2983346;1,4578125;45,98907783
"int15_disp47";15;0,038729833;387,2983346;1,4375;46,97216375
"int15_disp48";15;0,038729833;387,2983346;1,41875;48,04949668
"int15_disp49";15;0,038729833;387,2983346;1,3984375;49,00822389
"int15_disp50";15;0,038729833;387,2983346;1,387548828;49,97684979
"int15_disp51";15;0,038729833;387,2983346;1,370324707;50,96761094
"int15_disp52";15;0,038729833;387,2983346;1,35234375;52,01614957
"int15_disp53";15;0,038729833;387,2983346;1,3375;52,96601164
"int15_disp54";15;0,038729833;387,2983346;1,321875;53,97788158
"int15_disp55";15;0,038729833;387,2983346;1,30782013;54,99587552
"int15_disp56";15;0,038729833;387,2983346;1,293765259;55,9997465
"int15_disp57";15;0,038729833;387,2983346;1,278125;57,00235168
"int15_disp58";15;0,038729833;387,2983346;1,268750429;58,01457417
"int15_disp59";15;0,038729833;387,2983346;1,253125;58,97107478
"int15_disp60";15;0,038729833;387,2983346;1,23984375;59,98189935
"int15_disp61";15;0,038729833;387,2983346;1,225;60,97766519
"int15_disp62";15;0,038729833;387,2983346;1,2140625;62,01328031
"int15_disp63";15;0,038729833;387,2983346;1,203125;63,0201353
"int15_disp64";15;0,038729833;387,2983346;1,191113281;63,96396061
"int15_disp65";15;0,038729833;387,2983346;1,1796875;64,96969104
"int15_disp66";15;0,038729833;387,2983346;1,165625;66,03523787
"int15_disp67";15;0,038729833;387,2983346;1,158203125;66,97044778
"int15_disp68";15;0,038729833;387,2983346;1,146289063;68,00162014
"int15_disp69";15;0,038729833;387,2983346;1,1359375;68,96451787
"int15_disp70";15;0,038729833;387,2983346;1,125;69,96962839
"int15_disp71";15;0,038729833;387,2983346;1,1171875;71,02594955
"int15_disp72";15;0,038729833;387,2983346;1,1046875;71,97201235
"int15_disp73";15;0,038729833;387,2983346;1,096875;73,01815481
"int15_disp74";15;0,038729833;387,2983346;1,0859375;73,9886871
"int15_disp75";15;0,038729833;387,2983346;1,078125;74,96894504
"int16_disp2";16;0,04;400;11;1,972124954
"int16_disp3";16;0,04;400;8;2,957252976
"int16_disp4";16;0,04;400;6,25;4,048352906
"int16_disp5";16;0,04;400;5,4375;4,991337409
"int16_disp6";16;0,04;400;4,875;5,994396933
"int16_disp7";16;0,04;400;4,375;7,02548845
"int16_disp8";16;0,04;400;4,0859375;8,01016483
"int16_disp9";16;0,04;400;3,796875;9,012744621
"int16_disp10";16;0,04;400;3,578125;10,00831191
"int16_disp11";16;0,04;400;3,375;11,04364444
"int16_disp12";16;0,04;400;3,21875;11,96850984
"int16_disp13";16;0,04;400;3,0625;13,0047712
"int16_disp14";16;0,04;400;2,9375;14,04606403
"int16_disp15";16;0,04;400;2,83203125;15,04116465
"int16_disp16";16;0,04;400;2,71875;16,0181226
"int16_disp17";16;0,04;400;2,6328125;16,99223786
"int16_disp18";16;0,04;400;2,5625;17,95565957
"int16_disp19";16;0,04;400;2,4765625;18,95871278
"int16_disp20";16;0,04;400;2,40625;19,98870955
"int16_disp21";16;0,04;400;2,337890625;20,95113289
"int16_disp22";16;0,04;400;2,275390625;22,04483186
"int16_disp23";16;0,04;400;2,21875;23,04456768
"int16_disp24";16;0,04;400;2,1640625;24,03325556
"int16_disp25";16;0,04;400;2,113891602;25,02596873
"int16_disp26";16;0,04;400;2,065429688;26,03204983
"int16_disp27";16;0,04;400;2,0234375;27,01613338
"int16_disp28";16;0,04;400;1,97890625;28,01277416
"int16_disp29";16;0,04;400;1,940625;29,00941154
"int16_disp30";16;0,04;400;1,90625;29,99044448
"int16_disp31";16;0,04;400;1,86953125;30,97363656
"int16_disp32";16;0,04;400;1,8359375;31,97274182
"int16_disp33";16;0,04;400;1,80234375;32,99177113
"int16_disp34";16;0,04;400;1,771875;33,98944693
"int16_disp35";16;0,04;400;1,7421875;34,99745222
"int16_disp36";16;0,04;400;1,7125;36,01870812
"int16_disp37";16;0,04;400;1,6875;36,99385945
"int16_disp38";16;0,04;400;1,659375;37,97766563
"int16_disp39";16;0,04;400;1,6375;38,9954067
"int16_disp40";16;0,04;400;1,6125;39,977652
"int16_disp41";16;0,04;400;1,5875;41,01411283
"int16_disp42";16;0,04;400;1,565625;41,99482697
"int16_disp43";16;0,04;400;1,54375;43,01792232
"int16_disp44";16;0,04;400;1,521826172;43,98074317
"int16_disp45";16;0,04;400;1,501953125;45,04476214
"int16_disp46";16;0,04;400;1,484375;45,99582833
"int16_disp47";16;0,04;400;1,4640625;46,97873859
"int16_disp48";16;0,04;400;1,44375;48,04975957
"int16_disp49";16;0,04;400;1,425;48,99556992
"int16_disp50";16;0,04;400;1,412890625;50,03262636
"int16_disp51";16;0,04;400;1,3953125;51,01520961
"int16_disp52";16;0,04;400;1,37890625;51,95479133
"int16_disp53";16;0,04;400;1,363671875;52,9699506
"int16_disp54";16;0,04;400;1,346875;54,04599217
"int16_disp55";16;0,04;400;1,33125;54,99794282
"int16_disp56";16;0,04;400;1,318359375;56,02223295
"int16_disp57";16;0,04;400;1,3;56,97148543
"int16_disp58";16;0,04;400;1,290625;57,95517845
"int16_disp59";16;0,04;400;1,275;58,9894442
"int16_disp60";16;0,04;400;1,26328125;60,00472231
"int16_disp61";16;0,04;400;1,2515625;60,96570532
"int16_disp62";16;0,04;400;1,2390625;61,98642982
"int16_disp63";16;0,04;400;1,22421875;63,04424069
"int16_disp64";16;0,04;400;1,215625;63,95464795
"int16_disp65";16;0,04;400;1,2;65,02447245
"int16_disp66";16;0,04;400;1,1921875;66,04250006
"int16_disp67";16;0,04;400;1,18026123;67,04356145
"int16_disp68";16;0,04;400;1,171875;67,96296715
"int16_disp69";16;0,04;400;1,1578125;68,95638858
"int16_disp70";16;0,04;400;1,15;69,95423167
"int16_disp71";16;0,04;400;1,1375;70,96556979
"int16_disp72";16;0,04;400;1,128515625;72,03527595
"int16_disp73";16;0,04;400;1,115625;72,9991068
"int16_disp74";16;0,04;400;1,10859375;74,00951961
"int16_disp75";16;0,04;400;1,100195313;75,0476668
"int17_disp2";17;0,041231056;412,3105626;11;2,012818156
"int17_disp3";17;0,041231056;412,3105626;7,875;2,966472197
"int17_disp4";17;0,041231056;412,3105626;6,5;3,981587472
"int17_disp5";17;0,041231056;412,3105626;5,53125;4,990124846
"int17_disp6";17;0,041231056;412,3105626;4,9375;5,956279607
"int17_disp7";17;0,041231056;412,3105626;4,5;7,041239715
"int17_disp8";17;0,041231056;412,3105626;4,140625;8,019421362
"int17_disp9";17;0,041231056;412,3105626;3,875;8,959605909
"int17_disp10";17;0,041231056;412,3105626;3,642578125;9,981401953
"int17_disp11";17;0,041231056;412,3105626;3,4375;10,95605638
"int17_disp12";17;0,041231056;412,3105626;3,265625;11,97528177
"int17_disp13";17;0,041231056;412,3105626;3,125;12,99388358
"int17_disp14";17;0,041231056;412,3105626;2,984375;14,03896997
"int17_disp15";17;0,041231056;412,3105626;2,875;15,03079978
"int17_disp16";17;0,041231056;412,3105626;2,78125;15,9790982
"int17_disp17";17;0,041231056;412,3105626;2,6796875;16,96537465
"int17_disp18";17;0,041231056;412,3105626;2,59375;17,95397628
"int17_disp19";17;0,041231056;412,3105626;2,515625;18,9619982
"int17_disp20";17;0,041231056;412,3105626;2,44140625;19,98409263
"int17_disp21";17;0,041231056;412,3105626;2,373046875;21,00659742
"int17_disp22";17;0,041231056;412,3105626;2,3125;21,99096835
"int17_disp23";17;0,041231056;412,3105626;2,25;23,01846874
"int17_disp24";17;0,041231056;412,3105626;2,203125;23,95208936
"int17_disp25";17;0,041231056;412,3105626;2,1484375;25,02734071
"int17_disp26";17;0,041231056;412,3105626;2,102050781;25,97448505
"int17_disp27";17;0,041231056;412,3105626;2,0546875;27,02587523
"int17_disp28";17;0,041231056;412,3105626;2,01171875;27,97156757
"int17_disp29";17;0,041231056;412,3105626;1,975;28,96889282
"int17_disp30";17;0,041231056;412,3105626;1,9375;30,01239832
"int17_disp31";17;0,041231056;412,3105626;1,9;30,98315764
"int17_disp32";17;0,041231056;412,3105626;1,8640625;32,04179733
"int17_disp33";17;0,041231056;412,3105626;1,83125;33,00080678
"int17_disp34";17;0,041231056;412,3105626;1,80390625;34,01698531
"int17_disp35";17;0,041231056;412,3105626;1,768746948;34,9974835
"int17_disp36";17;0,041231056;412,3105626;1,740234375;36,0186032
"int17_disp37";17;0,041231056;412,3105626;1,715625;37,0233671
"int17_disp38";17;0,041231056;412,3105626;1,690625;38,00692608
"int17_disp39";17;0,041231056;412,3105626;1,66484375;39,03564204
"int17_disp40";17;0,041231056;412,3105626;1,6390625;39,98090471
"int17_disp41";17;0,041231056;412,3105626;1,615625;41,01924597
"int17_disp42";17;0,041231056;412,3105626;1,59375;41,95800469
"int17_disp43";17;0,041231056;412,3105626;1,571875;43,04738711
"int17_disp44";17;0,041231056;412,3105626;1,55;44,02842672
"int17_disp45";17;0,041231056;412,3105626;1,53125;45,04217887
"int17_disp46";17;0,041231056;412,3105626;1,509765625;46,03649418
"int17_disp47";17;0,041231056;412,3105626;1,490625;47,03793764
"int17_disp48";17;0,041231056;412,3105626;1,46875;48,02455705
"int17_disp49";17;0,041231056;412,3105626;1,453515625;49,02726625
"int17_disp50";17;0,041231056;412,3105626;1,434375;50,01292138
"int17_disp51";17;0,041231056;412,3105626;1,420744324;51,01705368
"int17_disp52";17;0,041231056;412,3105626;1,402734375;52,01509597
"int17_disp53";17;0,041231056;412,3105626;1,388671875;52,97547884
"int17_disp54";17;0,041231056;412,3105626;1,37109375;54,00843964
"int17_disp55";17;0,041231056;412,3105626;1,35703125;55,02885078
"int17_disp56";17;0,041231056;412,3105626;1,34375;55,98911667
"int17_disp57";17;0,041231056;412,3105626;1,327734375;56,99467428
"int17_disp58";17;0,041231056;412,3105626;1,314941406;58,04736302
"int17_disp59";17;0,041231056;412,3105626;1,300390625;58,99613165
"int17_disp60";17;0,041231056;412,3105626;1,287695313;59,98815233
"int17_disp61";17;0,041231056;412,3105626;1,275;60,95007302
"int17_disp62";17;0,041231056;412,3105626;1,260546875;61,95087265
"int17_disp63";17;0,041231056;412,3105626;1,2484375;63,00627963
"int17_disp64";17;0,041231056;412,3105626;1,238281441;64,0036514
"int17_disp65";17;0,041231056;412,3105626;1,225;65,02288075
"int17_disp66";17;0,041231056;412,3105626;1,213085938;66,04844429
"int17_disp67";17;0,041231056;412,3105626;1,201947021;66,99897453
"int17_disp68";17;0,041231056;412,3105626;1,190625;68,00294994
"int17_disp69";17;0,041231056;412,3105626;1,18125;68,9850242
"int17_disp70";17;0,041231056;412,3105626;1,169824219;69,97281337
"int17_disp71";17;0,041231056;412,3105626;1,1609375;70,98018934
"int17_disp72";17;0,041231056;412,3105626;1,149609375;71,97697484
"int17_disp73";17;0,041231056;412,3105626;1,140234375;73,00078439
"int17_disp74";17;0,041231056;412,3105626;1,1296875;73,98438514
"int17_disp75";17;0,041231056;412,3105626;1,11953125;75,03996125
"int18_disp2";18;0,042426407;424,2640687;11,25;1,996556533
"int18_disp3";18;0,042426407;424,2640687;8;2,972511994
"int18_disp4";18;0,042426407;424,2640687;6,5;4,010549866
"int18_disp5";18;0,042426407;424,2640687;5,5;5,037467694
"int18_disp6";18;0,042426407;424,2640687;4,99609375;6,029949302
"int18_disp7";18;0,042426407;424,2640687;4,5;6,974105976
"int18_disp8";18;0,042426407;424,2640687;4,1875;8,002246944
"int18_disp9";18;0,042426407;424,2640687;3,9140625;9,017723114
"int18_disp10";18;0,042426407;424,2640687;3,671875;10,02409076
"int18_disp11";18;0,042426407;424,2640687;3,484375;11,01382428
"int18_disp12";18;0,042426407;424,2640687;3,3125;12,03626223
"int18_disp13";18;0,042426407;424,2640687;3,171875;13,00581525
"int18_disp14";18;0,042426407;424,2640687;3,046875;13,95644226
"int18_disp15";18;0,042426407;424,2640687;2,921875;14,9992087
"int18_disp16";18;0,042426407;424,2640687;2,81640625;16,00835864
"int18_disp17";18;0,042426407;424,2640687;2,71875;17,01059296
"int18_disp18";18;0,042426407;424,2640687;2,630859375;18,00749801
"int18_disp19";18;0,042426407;424,2640687;2,546386719;19,03258821
"int18_disp20";18;0,042426407;424,2640687;2,48046875;20,04564396
"int18_disp21";18;0,042426407;424,2640687;2,4140625;21,00392358
"int18_disp22";18;0,042426407;424,2640687;2,34375;22,01520754
"int18_disp23";18;0,042426407;424,2640687;2,291015625;23,00248316
"int18_disp24";18;0,042426407;424,2640687;2,234375;24,01749817
"int18_disp25";18;0,042426407;424,2640687;2,18359375;24,97957706
"int18_disp26";18;0,042426407;424,2640687;2,134765625;25,97937264
"int18_disp27";18;0,042426407;424,2640687;2,08984375;27,0057766
"int18_disp28";18;0,042426407;424,2640687;2,047851563;27,98994201
"int18_disp29";18;0,042426407;424,2640687;2,00390625;29,04269586
"int18_disp30";18;0,042426407;424,2640687;1,96796875;29,96704259
"int18_disp31";18;0,042426407;424,2640687;1,925;31,03486983
"int18_disp32";18;0,042426407;424,2640687;1,89375;32,02054189
"int18_disp33";18;0,042426407;424,2640687;1,8625;32,9860464
"int18_disp34";18;0,042426407;424,2640687;1,829296875;33,9824633
"int18_disp35";18;0,042426407;424,2640687;1,8;34,97642379
"int18_disp36";18;0,042426407;424,2640687;1,771875;36,0405554
"int18_disp37";18;0,042426407;424,2640687;1,74375;37,00021612
"int18_disp38";18;0,042426407;424,2640687;1,7125;38,0371191
"int18_disp39";18;0,042426407;424,2640687;1,690234375;38,98880379
"int18_disp40";18;0,042426407;424,2640687;1,665625;39,99708392
"int18_disp41";18;0,042426407;424,2640687;1,64296875;40,98127868
"int18_disp42";18;0,042426407;424,2640687;1,61875;41,99616489
"int18_disp43";18;0,042426407;424,2640687;1,6;42,9655061
"int18_disp44";18;0,042426407;424,2640687;1,5734375;44,01234751
"int18_disp45";18;0,042426407;424,2640687;1,55390625;44,96072489
"int18_disp46";18;0,042426407;424,2640687;1,534375;45,9628876
"int18_disp47";18;0,042426407;424,2640687;1,515576172;46,96337243
"int18_disp48";18;0,042426407;424,2640687;1,496875;47,98413545
"int18_disp49";18;0,042426407;424,2640687;1,4796875;49,0444824
"int18_disp50";18;0,042426407;424,2640687;1,4625;49,96064381
"int18_disp51";18;0,042426407;424,2640687;1,44375;50,97421172
"int18_disp52";18;0,042426407;424,2640687;1,425;52,02697305
