"pattern";"theoretical_intensity";"my_kappa";"my_mu";"my_scale";"expect_disp_ind"
"int1_disp2";1;0,01;100;5,4;2,02087027022124
"int1_disp3";1;0,01;100;3,8;3,00004740628694
"int1_disp4";1;0,01;100;3,05;4,03287364205893
"int1_disp5";1;0,01;100;2,65;4,96368231681227
"int1_disp6";1;0,01;100;2,325;6,02719748800749
"int1_disp7";1;0,01;100;2,1125;7,00816155877552
"int1_disp8";1;0,01;100;1,9375;8,04152160002753
"int1_disp9";1;0,01;100;1,8;9,04366115101668
"int1_disp10";1;0,01;100;1,6875;9,95428504852784
"int1_disp11";1;0,01;100;1,5875;10,9961197206231
"int1_disp12";1;0,01;100;1,5;12,0400772625482
"int1_disp13";1;0,01;100;1,43125;12,9855037758561
"int1_disp14";1;0,01;100;1,3625;14,0025127708076
"int1_disp15";1;0,01;100;1,3046875;15,0275035458851
"int1_disp16";1;0,01;100;1,25;16,0292873879711
"int1_disp17";1;0,01;100;1,203125;17,0181895650722
"int1_disp18";1;0,01;100;1,15625;18,0339100850733
"int1_disp19";1;0,01;100;1,11875;19,0122480880087
"int1_disp20";1;0,01;100;1,08125;19,9968640620611
"int1_disp21";1;0,01;100;1,046875;21,0155893224361
"int1_disp22";1;0,01;100;1,01484375;21,9807057787017
"int1_disp23";1;0,01;100;0,984375;22,9821762874152
"int1_disp24";1;0,01;100;0,95625;23,9680013537763
"int1_disp25";1;0,01;100;0,93125;24,9638125078806
"int1_disp26";1;0,01;100;0,903125;26,0441612969729
"int1_disp27";1;0,01;100;0,8796875;27,0281318699594
"int1_disp28";1;0,01;100;0,85625;28,0210357287595
"int1_disp29";1;0,01;100;0,8359375;29,029671167588
"int1_disp30";1;0,01;100;0,815625;29,972018544211
"int1_disp31";1;0,01;100;0,79375;31,0449155318198
"int1_disp32";1;0,01;100;0,775;32,0308202560242
"int1_disp33";1;0,01;100;0,75625;33,0494721342669
"int1_disp34";1;0,01;100;0,740625;33,9996626455292
"int1_disp35";1;0,01;100;0,725;34,9761293759614
"int1_disp36";1;0,01;100;0,70625;36,0061127093033
"int1_disp37";1;0,01;100;0,691796875;36,9957129702002
"int1_disp38";1;0,01;100;0,67578125;37,9836549554212
"int1_disp39";1;0,01;100;0,659375;39,0045891751788
"int1_disp40";1;0,01;100;0,6453125;39,9899937823321
"int1_disp41";1;0,01;100;0,6328125;40,9510225596684
"int1_disp42";1;0,01;100;0,61875;42,0005870484033
"int1_disp43";1;0,01;100;0,6046875;42,972129445636
"int1_disp44";1;0,01;100;0,5921875;43,9636937208318
"int1_disp45";1;0,01;100;0,578125;45,0063385500523
"int1_disp46";1;0,01;100;0,564453125;46,0362524183605
"int1_disp47";1;0,01;100;0,55234375;46,9624415455521
"int1_disp48";1;0,01;100;0,54072265625;48,0068827594251
"int1_disp49";1;0,01;100;0,528668212890625;49,0462106650962
"int1_disp50";1;0,01;100;0,515625;50,0086330600862
"int1_disp51";1;0,01;100;0,503125;51,0424948038181
"int1_disp52";1;0,01;100;0,490234375;51,9729415244256
"int1_disp53";1;0,01;100;0,47890625;52,983098558093
"int1_disp54";1;0,01;100;0,46875;54,0117457745147
"int1_disp55";1;0,01;100;0,453125;54,969001527352
"int1_disp56";1;0,01;100;0,44365234375;55,9924005032268
"int1_disp57";1;0,01;100;0,433203125;57,0335110556187
"int1_disp58";1;0,01;100;0,422265625;57,9759455061308
"int1_disp59";1;0,01;100;0,412506103515625;58,9659617330792
"int1_disp60";1;0,01;100;0,40078125;59,9687385669688
"int1_disp61";1;0,01;100;0,38671875;61,0360063858878
"int1_disp62";1;0,01;100;0,374609375;62,0360581773561
"int1_disp63";1;0,01;100;0,3640625;62,9636969650861
"int1_disp64";1;0,01;100;0,35546875;63,9633906974899
"int1_disp65";1;0,01;100;0,34453125;64,9697810762029
"int1_disp66";1;0,01;100;0,333984375;65,9672888989879
"int1_disp67";1;0,01;100;0,325;67,016342826041
"int1_disp68";1;0,01;100;0,3140625;68,0324758905985
"int1_disp69";1;0,01;100;0,30234375;68,9777318079605
"int1_disp70";1;0,01;100;0,29306640625;70,0150998826232
"int1_disp71";1;0,01;100;0,284375;70,9707343113086
"int1_disp72";1;0,01;100;0,271921539306641;72,0090908839571
"int1_disp73";1;0,01;100;0,262890625;73,0236257828498
"int1_disp74";1;0,01;100;0,249993896484375;74,0483908194803
"int1_disp75";1;0,01;100;0,240625;75,0430424309923
"int2_disp2";2;0,01;200;7,7;2,01227986212803
"int2_disp3";2;0,01;200;5,5;2,98410889904266
"int2_disp4";2;0,01;200;4,4;4,03899207136065
"int2_disp5";2;0,01;200;3,8;4,99087102362271
"int2_disp6";2;0,01;200;3,4;5,96727368370065
"int2_disp7";2;0,01;200;3,075;7,01887326309971
"int2_disp8";2;0,01;200;2,825;8,01486273449292
"int2_disp9";2;0,01;200;2,6375;8,99045398375682
"int2_disp10";2;0,01;200;2,475;9,97729619369864
"int2_disp11";2;0,01;200;2,3375;10,9837880934873
"int2_disp12";2;0,01;200;2,21875;11,973202113078
"int2_disp13";2;0,01;200;2,1125;13,0175049928956
"int2_disp14";2;0,01;200;2,025;13,9643190438472
"int2_disp15";2;0,01;200;1,94375;15,0105542681889
"int2_disp16";2;0,01;200;1,865625;15,9798182137396
"int2_disp17";2;0,01;200;1,8;17,0057381093635
"int2_disp18";2;0,01;200;1,74375;18,0245298985554
"int2_disp19";2;0,01;200;1,684375;18,991056845046
"int2_disp20";2;0,01;200;1,6375;20,0103671546075
"int2_disp21";2;0,01;200;1,5875;21,0496680607056
"int2_disp22";2;0,01;200;1,54375;22,0072952263077
"int2_disp23";2;0,01;200;1,5;23,0335487615187
"int2_disp24";2;0,01;200;1,465625;23,9547926512485
"int2_disp25";2;0,01;200;1,428125;24,9685698194773
"int2_disp26";2;0,01;200;1,39375;26,0341517441732
"int2_disp27";2;0,01;200;1,3625;27,0301675757478
"int2_disp28";2;0,01;200;1,33125;28,0044616926011
"int2_disp29";2;0,01;200;1,303125;28,9780328511766
"int2_disp30";2;0,01;200;1,2765625;29,9883751681974
"int2_disp31";2;0,01;200;1,25;30,968610263464
"int2_disp32";2;0,01;200;1,225;32,0039851037514
"int2_disp33";2;0,01;200;1,203125;33,0275821661836
"int2_disp34";2;0,01;200;1,18125;34,0313224639248
"int2_disp35";2;0,01;200;1,159375;35,0319601265971
"int2_disp36";2;0,01;200;1,1390625;35,9855701810681
"int2_disp37";2;0,01;200;1,11875;36,996884978704
"int2_disp38";2;0,01;200;1,1;37,9769776794296
"int2_disp39";2;0,01;200;1,08125;39,0376962200404
"int2_disp40";2;0,01;200;1,06328125;39,9843769662875
"int2_disp41";2;0,01;200;1,046875;41,0129668058546
"int2_disp42";2;0,01;200;1,0296875;41,9866242949697
"int2_disp43";2;0,01;200;1,0140625;42,9799755266489
"int2_disp44";2;0,01;200;1;43,9871307733367
"int2_disp45";2;0,01;200;0,98515625;44,9825250546608
"int2_disp46";2;0,01;200;0,96875;45,9971074025564
"int2_disp47";2;0,01;200;0,95546875;47,041660321296
"int2_disp48";2;0,01;200;0,941845703125;47,9720010233633
"int2_disp49";2;0,01;200;0,9296875;48,9847125436514
"int2_disp50";2;0,01;200;0,915625;50,0189361513247
"int2_disp51";2;0,01;200;0,9046875;50,9882091574646
"int2_disp52";2;0,01;200;0,8921875;52,0461209187614
"int2_disp53";2;0,01;200;0,8796875;53,0376365146215
"int2_disp54";2;0,01;200;0,86875;54,0304087345028
"int2_disp55";2;0,01;200;0,85625;54,9946884349284
"int2_disp56";2;0,01;200;0,84609375;55,9819056058849
"int2_disp57";2;0,01;200;0,834375;56,986227537798
"int2_disp58";2;0,01;200;0,823828125;58,0421972062715
"int2_disp59";2;0,01;200;0,8140625;59,0043393116312
"int2_disp60";2;0,01;200;0,8046875;59,9673119779997
"int2_disp61";2;0,01;200;0,7953125;61,0433692624308
"int2_disp62";2;0,01;200;0,784375;62,0433300359772
"int2_disp63";2;0,01;200;0,775;62,9779044435048
"int2_disp64";2;0,01;200;0,7671875;63,9775352874124
"int2_disp65";2;0,01;200;0,75732421875;64,96236361584
"int2_disp66";2;0,01;200;0,7484375;66,0359207532583
"int2_disp67";2;0,01;200;0,740625;66,96864411303
"int2_disp68";2;0,01;200;0,73203125;68,0077769823024
"int2_disp69";2;0,01;200;0,7234375;68,9910406040638
"int2_disp70";2;0,01;200;0,715625;69,9687853110793
"int2_disp71";2;0,01;200;0,70625;71,0416971869448
"int2_disp72";2;0,01;200;0,698828125;71,994920462223
"int2_disp73";2;0,01;200;0,691357421875;73,0143179765077
"int2_disp74";2;0,01;200;0,682958984375;73,9582245514374
"int2_disp75";2;0,01;200;0,6765625;74,9838530888738
"int3_disp2";3;0,01;300;9,4;2,00988762681054
"int3_disp3";3;0,01;300;6,7;2,99110625286505
"int3_disp4";3;0,01;300;5,4;4,02605422078711
"int3_disp5";3;0,01;300;4,7;4,99842485190026
"int3_disp6";3;0,01;300;4,175;6,01139459601372
"int3_disp7";3;0,01;300;3,8;6,9907451576028
"int3_disp8";3;0,01;300;3,5;8,01331656534319
"int3_disp9";3;0,01;300;3,275;8,95818017676696
"int3_disp10";3;0,01;300;3,075;10,012798951878
"int3_disp11";3;0,01;300;2,9;11,0155717946637
"int3_disp12";3;0,01;300;2,7625;11,9769040196518
"int3_disp13";3;0,01;300;2,6375;12,9893021441486
"int3_disp14";3;0,01;300;2,525;13,9743173573397
"int3_disp15";3;0,01;300;2,425;15,0154670487394
"int3_disp16";3;0,01;300;2,3375;15,9779265456582
"int3_disp17";3;0,01;300;2,25;17,0434854591477
"int3_disp18";3;0,01;300;2,18125;18,0419780911493
"int3_disp19";3;0,01;300;2,115625;18,9935470915707
"int3_disp20";3;0,01;300;2,05;20,0247206934321
"int3_disp21";3;0,01;300;2;20,9603820124908
"int3_disp22";3;0,01;300;1,9375;21,9872582889537
"int3_disp23";3;0,01;300;1,89375;22,9791815356752
"int3_disp24";3;0,01;300;1,8453125;23,9675184481537
"int3_disp25";3;0,01;300;1,8;24,9983216530646
"int3_disp26";3;0,01;300;1,759375;26,0029571966549
"int3_disp27";3;0,01;300;1,72109375;26,9817741459331
"int3_disp28";3;0,01;300;1,684375;28,0267017103583
"int3_disp29";3;0,01;300;1,653125;28,9978090164454
"int3_disp30";3;0,01;300;1,61875;30,0076497381817
"int3_disp31";3;0,01;300;1,58828125;30,9972668188944
"int3_disp32";3;0,01;300;1,559375;31,996573435062
"int3_disp33";3;0,01;300;1,5291015625;33,0350939202689
"int3_disp34";3;0,01;300;1,503125;33,9870319302791
"int3_disp35";3;0,01;300;1,475;35,0328301659004
"int3_disp36";3;0,01;300;1,45078125;36,0388942248585
"int3_disp37";3;0,01;300;1,428125;36,9520555702627
"int3_disp38";3;0,01;300;1,40625;38,0419810586574
"int3_disp39";3;0,01;300;1,384375;38,9525761082301
"int3_disp40";3;0,01;300;1,3625;39,9563837820966
"int3_disp41";3;0,01;300;1,340625;41,0407066305882
"int3_disp42";3;0,01;300;1,3234375;41,9872331515278
"int3_disp43";3;0,01;300;1,305078125;42,9860025954034
"int3_disp44";3;0,01;300;1,284375;43,9947073600926
"int3_disp45";3;0,01;300;1,26953125;44,9977801330476
"int3_disp46";3;0,01;300;1,25;45,9902789256912
"int3_disp47";3;0,01;300;1,234375;47,034485249303
"int3_disp48";3;0,01;300;1,21875;48,0009198025053
"int3_disp49";3;0,01;300;1,20390625;48,9845967628044
"int3_disp50";3;0,01;300;1,1875;49,9731654864416
"int3_disp51";3;0,01;300;1,171875;50,9982316508841
"int3_disp52";3;0,01;300;1,159375;51,9882500854703
"int3_disp53";3;0,01;300;1,1453125;52,9795011385127
"int3_disp54";3;0,01;300;1,13125;53,9775685088693
"int3_disp55";3;0,01;300;1,1171875;54,9846798339616
"int3_disp56";3;0,01;300;1,10625;56,0240882566841
"int3_disp57";3;0,01;300;1,09375;57,0239176884282
"int3_disp58";3;0,01;300;1,081640625;58,0340733661919
"int3_disp59";3;0,01;300;1,06963195800781;59,004522011772
"int3_disp60";3;0,01;300;1,0580078125;60,0497660692141
"int3_disp61";3;0,01;300;1,04765625;60,9705836176878
"int3_disp62";3;0,01;300;1,03515625;61,9972584155476
"int3_disp63";3;0,01;300;1,02470703125;63,0349980163918
"int3_disp64";3;0,01;300;1,0140625;64,0386470099994
"int3_disp65";3;0,01;300;1,004296875;65,0449421136402
"int3_disp66";3;0,01;300;0,9953125;65,951875064624
"int3_disp67";3;0,01;300;0,98359375;67,0468087680105
"int3_disp68";3;0,01;300;0,9734375;68,0235764172748
"int3_disp69";3;0,01;300;0,9625;69,0404377135217
"int3_disp70";3;0,01;300;0,9560546875;69,9795779693679
"int3_disp71";3;0,01;300;0,946875;71,0205270328711
"int3_disp72";3;0,01;300;0,937109375;72,0452846704925
"int3_disp73";3;0,01;300;0,929296875;73,0052210763412
"int3_disp74";3;0,01;300;0,9205078125;73,9892776651963
"int3_disp75";3;0,01;300;0,9125;74,9530296871418
"int4_disp2";4;0,01;400;11;1,98837179393434
"int4_disp3";4;0,01;400;7,7;3,01466005240269
"int4_disp4";4;0,01;400;6,3;4,02679649028312
"int4_disp5";4;0,01;400;5,45;4,96320582622503
"int4_disp6";4;0,01;400;4,85;5,96988702407768
"int4_disp7";4;0,01;400;4,4;7,04550455852269
"int4_disp8";4;0,01;400;4,075;8,00559780259439
"int4_disp9";4;0,01;400;3,8;8,99422929072817
"int4_disp10";4;0,01;400;3,575;10,0104416348036
"int4_disp11";4;0,01;400;3,38125;11,0012937145396
"int4_disp12";4;0,01;400;3,2125;12,007989195911
"int4_disp13";4;0,01;400;3,071875;13,0205840144166
"int4_disp14";4;0,01;400;2,95;13,9747569562353
"int4_disp15";4;0,01;400;2,825;14,9977513362281
"int4_disp16";4;0,01;400;2,725;16,0368711436374
"int4_disp17";4;0,01;400;2,6375;16,9597935634849
"int4_disp18";4;0,01;400;2,55625;17,982494183531
"int4_disp19";4;0,01;400;2,475;18,9599814092399
"int4_disp20";4;0,01;400;2,40625;20,0270635183424
"int4_disp21";4;0,01;400;2,3375;20,9529585439606
"int4_disp22";4;0,01;400;2,275;22,02997926084
"int4_disp23";4;0,01;400;2,21875;22,9928904487875
"int4_disp24";4;0,01;400;2,16328125;24,0147331763063
"int4_disp25";4;0,01;400;2,115625;24,9660743121709
"int4_disp26";4;0,01;400;2,0625;26,0475299528798
"int4_disp27";4;0,01;400;2,0203125;27,044686258116
"int4_disp28";4;0,01;400;1,98125;27,9921300698159
"int4_disp29";4;0,01;400;1,94375;29,0370540336116
"int4_disp30";4;0,01;400;1,9046875;29,9979667083384
"int4_disp31";4;0,01;400;1,8671875;30,9727193904555
"int4_disp32";4;0,01;400;1,8375;31,9612601574391
"int4_disp33";4;0,01;400;1,8;33,0048704392535
"int4_disp34";4;0,01;400;1,76875;34,0455216925075
"int4_disp35";4;0,01;400;1,7421875;34,996260513194
"int4_disp36";4;0,01;400;1,7125;36,024986111237
"int4_disp37";4;0,01;400;1,6859375;36,9972635002217
"int4_disp38";4;0,01;400;1,659375;37,9738905714631
"int4_disp39";4;0,01;400;1,634375;38,9714316863919
"int4_disp40";4;0,01;400;1,612890625;40,02440958858
"int4_disp41";4;0,01;400;1,5890625;40,974059449526
"int4_disp42";4;0,01;400;1,5640625;42,0013493517061
"int4_disp43";4;0,01;400;1,54453125;43,0388567472574
"int4_disp44";4;0,01;400;1,521875;43,951767012536
"int4_disp45";4;0,01;400;1,5015625;44,959960879583
"int4_disp46";4;0,01;400;1,4828125;46,0485004211921
"int4_disp47";4;0,01;400;1,4640625;47,0235663563566
"int4_disp48";4;0,01;400;1,446875;48,0346583626014
"int4_disp49";4;0,01;400;1,42734375;49,0075053537806
"int4_disp50";4;0,01;400;1,4125;49,9719920492772
"int4_disp51";4;0,01;400;1,394921875;51,0199889460973
"int4_disp52";4;0,01;400;1,378125;52,0023522725927
"int4_disp53";4;0,01;400;1,3625;53,0093770468919
"int4_disp54";4;0,01;400;1,346875;54,0018286759679
"int4_disp55";4;0,01;400;1,3310546875;55,0314887352156
"int4_disp56";4;0,01;400;1,3171875;56,0488511571415
"int4_disp57";4;0,01;400;1,30234375;57,0298624393823
"int4_disp58";4;0,01;400;1,29013671875;57,9553267427772
"int4_disp59";4;0,01;400;1,27890625;58,9730256483617
"int4_disp60";4;0,01;400;1,264453125;59,9904703115629
"int4_disp61";4;0,01;400;1,25;61,0104377739655
"int4_disp62";4;0,01;400;1,2390625;61,9873396016404
"int4_disp63";4;0,01;400;1,225;63,0317866488128
"int4_disp64";4;0,01;400;1,215625;64,015695884431
"int4_disp65";4;0,01;400;1,203125;64,9685350734246
"int4_disp66";4;0,01;400;1,19296875;65,9636739701126
"int4_disp67";4;0,01;400;1,18002624511719;66,9602522617878
"int4_disp68";4;0,01;400;1,16875;67,9964499719295
"int4_disp69";4;0,01;400;1,158984375;69,0458869838759
"int4_disp70";4;0,01;400;1,14912109375;70,0390829839643
"int4_disp71";4;0,01;400;1,1390625;70,9598502411918
"int4_disp72";4;0,01;400;1,128125;72,0292357489615
"int4_disp73";4;0,01;400;1,11796875;73,0391220682543
"int4_disp74";4;0,01;400;1,1099609375;74,0409816646429
"int4_disp75";4;0,01;400;1,09970703125;74,9687472057103
"int5_disp2";5;0,01;500;12,1;1,98941499766731
"int5_disp3";5;0,01;500;8,7;2,98629920748629
"int5_disp4";5;0,01;500;7,1;3,98574854021155
"int5_disp5";5;0,01;500;6,1;5,00700119852091
"int5_disp6";5;0,01;500;5,45;5,9688773875455
"int5_disp7";5;0,01;500;4,95;7,01051167561975
"int5_disp8";5;0,01;500;4,575;7,98960280817735
"int5_disp9";5;0,01;500;4,275;9,01022050730672
"int5_disp10";5;0,01;500;4,01875;9,9898490823613
"int5_disp11";5;0,01;500;3,8;10,9990488736095
"int5_disp12";5;0,01;500;3,6125;12,0452068988273
"int5_disp13";5;0,01;500;3,45;13,0469388684045
"int5_disp14";5;0,01;500;3,3;14,0214707985522
"int5_disp15";5;0,01;500;3,1875;15,0017077227529
"int5_disp16";5;0,01;500;3,075;16,0065428460384
"int5_disp17";5;0,01;500;2,975;17,0304043149651
"int5_disp18";5;0,01;500;2,875;17,9640812539197
"int5_disp19";5;0,01;500;2,7875;18,9649197440648
"int5_disp20";5;0,01;500;2,70546875;20,0159167721339
"int5_disp21";5;0,01;500;2,6375;20,9771908495311
"int5_disp22";5;0,01;500;2,5625;21,9608608947368
"int5_disp23";5;0,01;500;2,5;23,037694982393
"int5_disp24";5;0,01;500;2,44375;23,9719518578163
"int5_disp25";5;0,01;500;2,3875;25,0249604938926
"int5_disp26";5;0,01;500;2,3375;25,9654766172879
"int5_disp27";5;0,01;500;2,2875;26,987130991633
"int5_disp28";5;0,01;500;2,2375;27,9652206481291
"int5_disp29";5;0,01;500;2,2;29,0053521631323
"int5_disp30";5;0,01;500;2,15625;30,0146162166993
"int5_disp31";5;0,01;500;2,1125;31,000021484697
"int5_disp32";5;0,01;500;2,074609375;31,9796857659948
"int5_disp33";5;0,01;500;2,040625;32,957250244988
"int5_disp34";5;0,01;500;2,00625;34,029588672354
"int5_disp35";5;0,01;500;1,971875;35,0273068626221
"int5_disp36";5;0,01;500;1,940625;35,9640339482308
"int5_disp37";5;0,01;500;1,9109375;37,0403503641339
"int5_disp38";5;0,01;500;1,88125;38,042022989971
"int5_disp39";5;0,01;500;1,85625;38,9684305580979
"int5_disp40";5;0,01;500;1,8296875;40,0153884295929
"int5_disp41";5;0,01;500;1,803125;40,9625979690433
"int5_disp42";5;0,01;500;1,77890625;42,0356003996594
"int5_disp43";5;0,01;500;1,75234375;42,9802476516212
"int5_disp44";5;0,01;500;1,73125;43,9522749589008
"int5_disp45";5;0,01;500;1,70625;45,0154199967356
"int5_disp46";5;0,01;500;1,684765625;45,9524574446851
"int5_disp47";5;0,01;500;1,665625;46,9713611101903
"int5_disp48";5;0,01;500;1,64453125;47,9930262366221
"int5_disp49";5;0,01;500;1,6239990234375;48,9930290781593
"int5_disp50";5;0,01;500;1,6078125;49,9860032285365
"int5_disp51";5;0,01;500;1,5890625;50,9841306088979
"int5_disp52";5;0,01;500;1,575;51,9533913052325
"int5_disp53";5;0,01;500;1,549609375;52,9977939807707
"int5_disp54";5;0,01;500;1,535986328125;54,0380868401269
"int5_disp55";5;0,01;500;1,518359375;55,0478220018226
"int5_disp56";5;0,01;500;1,503125;56,0382780818845
"int5_disp57";5;0,01;500;1,4875;56,9644396158179
"int5_disp58";5;0,01;500;1,471875;58,0185436825881
"int5_disp59";5;0,01;500;1,45625;59,0388610181671
"int5_disp60";5;0,01;500;1,440625;60,0118758254363
"int5_disp61";5;0,01;500;1,42734375;61,0371264106042
"int5_disp62";5;0,01;500;1,415625;61,9863334339584
"int5_disp63";5;0,01;500;1,39990234375;62,9868601973421
"int5_disp64";5;0,01;500;1,3875;64,0097780362556
"int5_disp65";5;0,01;500;1,3765625;64,9559263456177
"int5_disp66";5;0,01;500;1,3625;66,0178982877971
"int5_disp67";5;0,01;500;1,353125;66,9721864348719
"int5_disp68";5;0,01;500;1,3392578125;67,9938055595301
"int5_disp69";5;0,01;500;1,32627563476562;69,0203035829758
"int5_disp70";5;0,01;500;1,315625;69,9729628744747
"int5_disp71";5;0,01;500;1,3046875;70,9920942710922
"int5_disp72";5;0,01;500;1,29453125;72,0322066465242
"int5_disp73";5;0,01;500;1,281640625;72,95402978748
"int5_disp74";5;0,01;500;1,2703125;74,0426931703153
"int5_disp75";5;0,01;500;1,2625;74,9668686504567
"int6_disp2";6;0,01;600;13,2;2,0223939895525
"int6_disp3";6;0,01;600;9,5;3,00170992196204
"int6_disp4";6;0,01;600;7,7;4,02551949114976
"int6_disp5";6;0,01;600;6,7;4,99236977157933
"int6_disp6";6;0,01;600;6;5,96470509827064
"int6_disp7";6;0,01;600;5,45;7,01126412842925
"int6_disp8";6;0,01;600;5;8,03725848364486
"int6_disp9";6;0,01;600;4,675;8,99956760731772
"int6_disp10";6;0,01;600;4,425;10,0109868895752
"int6_disp11";6;0,01;600;4,1875;10,9503174641326
"int6_disp12";6;0,01;600;3,975;12,0221604904617
"int6_disp13";6;0,01;600;3,8125;12,9587890261168
"int6_disp14";6;0,01;600;3,65;13,9970931933467
"int6_disp15";6;0,01;600;3,5;15,0498227898241
"int6_disp16";6;0,01;600;3,375;16,0412876612188
"int6_disp17";6;0,01;600;3,262451171875;17,0319200069182
"int6_disp18";6;0,01;600;3,171875;17,9972368177402
"int6_disp19";6;0,01;600;3,075;18,9744401291049
"int6_disp20";6;0,01;600;2,99375;19,9617582829427
"int6_disp21";6;0,01;600;2,9125;20,9760324051571
"int6_disp22";6;0,01;600;2,82890625;22,0038110197122
"int6_disp23";6;0,01;600;2,7625;23,0399537755489
"int6_disp24";6;0,01;600;2,7;23,9519397411793
"int6_disp25";6;0,01;600;2,6375;25,021362254667
"int6_disp26";6;0,01;600;2,5796875;26,0092374964476
"int6_disp27";6;0,01;600;2,525;27,0036660055565
"int6_disp28";6;0,01;600;2,475;27,9900625038763
"int6_disp29";6;0,01;600;2,425;29,0315365985002
"int6_disp30";6;0,01;600;2,3796875;30,0148435271957
"int6_disp31";6;0,01;600;2,334375;30,9565826769113
"int6_disp32";6;0,01;600;2,29375;32,0224402058298
"int6_disp33";6;0,01;600;2,256640625;32,9841353999215
"int6_disp34";6;0,01;600;2,21875;33,9780082412837
"int6_disp35";6;0,01;600;2,18125;34,9996972944377
"int6_disp36";6;0,01;600;2,146875;36,0427843550795
"int6_disp37";6;0,01;600;2,115625;36,9844670733334
"int6_disp38";6;0,01;600;2,0828125;37,9675702230449
"int6_disp39";6;0,01;600;2,053125;38,9906084654145
"int6_disp40";6;0,01;600;2,025;39,9563088249996
"int6_disp41";6;0,01;600;1,996875;40,9564649165519
"int6_disp42";6;0,01;600;1,96875;42,0112376245152
"int6_disp43";6;0,01;600;1,94140625;43,0492664395422
"int6_disp44";6;0,01;600;1,915625;43,9557664011587
"int6_disp45";6;0,01;600;1,89140625;44,9517227953141
"int6_disp46";6;0,01;600;1,8671875;46,0271079771193
"int6_disp47";6;0,01;600;1,8453125;46,9605598028109
"int6_disp48";6;0,01;600;1,821875;47,9921994949277
"int6_disp49";6;0,01;600;1,801171875;48,992358503477
"int6_disp50";6;0,01;600;1,78046875;50,0398701950577
"int6_disp51";6;0,01;600;1,7609375;51,004374760795
"int6_disp52";6;0,01;600;1,740625;51,9677053805843
"int6_disp53";6;0,01;600;1,72421875;53,0053863256638
"int6_disp54";6;0,01;600;1,70270385742187;54,0253236448009
"int6_disp55";6;0,01;600;1,684375;55,0301538865202
"int6_disp56";6;0,01;600;1,665625;56,0347493480689
"int6_disp57";6;0,01;600;1,6515625;56,9524376490228
"int6_disp58";6;0,01;600;1,63750000298023;58,0201696470787
"int6_disp59";6;0,01;600;1,61845703125;59,0300333680843
"int6_disp60";6;0,01;600;1,6015625;59,9599555231656
"int6_disp61";6;0,01;600;1,58671875;60,9692391205801
"int6_disp62";6;0,01;600;1,5734375;62,011338123113
"int6_disp63";6;0,01;600;1,557421875;63,0016805198968
"int6_disp64";6;0,01;600;1,5421875;63,9898475905637
"int6_disp65";6;0,01;600;1,528125;64,9958603960272
"int6_disp66";6;0,01;600;1,5171875;65,9643187587399
"int6_disp67";6;0,01;600;1,5015625;67,0301883027059
"int6_disp68";6;0,01;600;1,48905563354492;68,0254677021509
"int6_disp69";6;0,01;600;1,478125;68,9802171868038
"int6_disp70";6;0,01;600;1,46640625;69,9981784735994
"int6_disp71";6;0,01;600;1,45109844207764;70,9904811879121
"int6_disp72";6;0,01;600;1,440625;71,9707870347399
"int6_disp73";6;0,01;600;1,425;73,0403930714396
"int6_disp74";6;0,01;600;1,415625;74,0139542630614
"int6_disp75";6;0,01;600;1,40625;75,0301072910048
"int7_disp2";7;0,01;700;14,4;1,98944392514921
"int7_disp3";7;0,01;700;10,2;2,97682990642907
"int7_disp4";7;0,01;700;8,4;3,96428251561577
"int7_disp5";7;0,01;700;7,25;4,99560136358444
"int7_disp6";7;0,01;700;6,45;6,0135262354435
"int7_disp7";7;0,01;700;5,875;6,99908011533657
"int7_disp8";7;0,01;700;5,45;7,97997310976096
"int7_disp9";7;0,01;700;5,1;8,99651551150856
"int7_disp10";7;0,01;700;4,775;9,99958880874092
"int7_disp11";7;0,01;700;4,525;11,0111695069921
"int7_disp12";7;0,01;700;4,3125;12,0147342655358
"int7_disp13";7;0,01;700;4,1;13,0488875400507
"int7_disp14";7;0,01;700;3,95;13,9776087278253
"int7_disp15";7;0,01;700;3,8;14,9822958976709
"int7_disp16";7;0,01;700;3,66171875;16,0140962795259
"int7_disp17";7;0,01;700;3,55;16,9885298649451
"int7_disp18";7;0,01;700;3,43828125;18,0191139913279
"int7_disp19";7;0,01;700;3,325;18,9827759346146
"int7_disp20";7;0,01;700;3,23125;20,0104205823306
"int7_disp21";7;0,01;700;3,15;21,0016341886699
"int7_disp22";7;0,01;700;3,06875;21,9809158702646
"int7_disp23";7;0,01;700;2,99375;23,0259487797719
"int7_disp24";7;0,01;700;2,925;24,0290108113412
"int7_disp25";7;0,01;700;2,859375;25,0494437296544
"int7_disp26";7;0,01;700;2,796875;26,0202439746461
"int7_disp27";7;0,01;700;2,7375;26,987762225607
"int7_disp28";7;0,01;700;2,6875;28,0006165090807
"int7_disp29";7;0,01;700;2,6375;28,9734366904732
"int7_disp30";7;0,01;700;2,583984375;30,0149895991918
"int7_disp31";7;0,01;700;2,540625;31,0262559657158
"int7_disp32";7;0,01;700;2,4943359375;32,0123406514753
"int7_disp33";7;0,01;700;2,45;32,9931447978251
"int7_disp34";7;0,01;700;2,4125;34,0082125925742
"int7_disp35";7;0,01;700;2,37109375;34,9763472134066
"int7_disp36";7;0,01;700;2,3328125;36,0247434510098
